water_id,poi_id,Description,lat,lon,distance
212,71,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81818027452629,144.97128244641144,9.82488657846065
213,71,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81506309138496,144.9689920380753,16.469661742725116
214,72,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81678974689995,144.96933696934119,7.173814384986258
215,72,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.817751132891175,144.96687276249168,13.25706046149541
216,72,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81818027452629,144.97128244641144,14.833986132015891
217,73,Drinking Fountain - Old Style Steel Drinking Fountain,-37.816927072109706,144.9837045105586,12.482065648744246
218,73,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.81649090115357,144.98515748991457,16.91381270362996
219,73,Drinking Fountain - Leaf Type - Dog Bowl  - Fitzroy Gardens,-37.815691536791896,144.98226715782863,22.941869546311967
220,74,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,-37.815397268276,144.94056198429413,6.786293145741015
221,74,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81378184056998,144.94225864282328,10.018393089257005
222,74,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815558943545426,144.93989772357784,11.112131218869127
223,75,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Docklands Park,-37.82089072956917,144.94692985249003,1.1522592233233901
224,75,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82120300569749,144.94644008125582,2.5348953509821435
225,75,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.82139165761971,144.94536775680646,9.300498469379777
226,76,Drinking Fountain - Leaf Type - Dog Bowl  - New Quay Central Park,-37.81472791168905,144.93868934270515,3.5263482652000624
227,76,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.814695182979264,144.93847737611912,4.772025744008121
228,76,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.815558943545426,144.93989772357784,5.787467320795804
229,77,Drinking fountain - Historic or Heritage Drinking Fountains - Alexandra Park,-37.827087271632976,144.98504460154422,16.989965738231742
230,77,Drinking fountain - unspecified type - Alexandra Park,-37.82792492555463,144.98354503295144,20.47256265607631
231,77,Drinking Fountain - Treated Timber Drinking Fountain - Alexandra Park,-37.827601958389536,144.9819469602272,21.783316501374046
232,78,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81378184056998,144.94225864282328,9.636586460941992
233,78,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,-37.815397268276,144.94056198429413,10.927605967604357
234,78,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,-37.81342794663863,144.94277418583766,12.291679434517082
235,79,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81600813034881,144.94552203541383,13.367566311693446
236,79,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81839331290141,144.94467796351668,14.182587770573033
237,79,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.8188136383738,144.94290389203502,15.083409167104788
238,80,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.814695182979264,144.93847737611912,20.42777000470921
239,80,Drinking Fountain - Leaf Type - Dog Bowl  - New Quay Central Park,-37.81472791168905,144.93868934270515,21.034789881637582
240,80,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81515985140142,144.93712549711364,22.79031077893562
241,81,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82317712092532,144.94186784766944,1.857207957594717
242,81,Drinking Fountain - Stainless Steel Drinking Fountain - Northbank Type,-37.823409470860675,144.94065316721642,9.178401379747
243,81,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.824161294600366,144.94386411864073,12.285939346512437
244,82,Drinking Fountain - Leaf Type - Dog Bowl  - Newmarket Reserve,-37.787849483788314,144.92456233354102,10.102452031555083
245,82,Drinking Fountain - Treated Timber Drinking Fountain - Stock Bridge (KENSINGTON),-37.79016688522425,144.92406824328086,16.350719352489218
246,82,Drinking Fountain - Drinking Fountain - Type 1,-37.78942634033224,144.92521601291634,17.452944848046734
247,83,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Docklands Park,-37.82089072956917,144.94692985249003,10.3875033083046
248,83,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82120300569749,144.94644008125582,13.06492177415176
249,83,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81884561014748,144.94837757274016,16.14642838841084
250,84,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.814695182979264,144.93847737611912,21.788715119716542
251,84,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,-37.81515985140142,144.93712549711364,22.179001786609955
252,84,Drinking Fountain - Leaf Type - Dog Bowl  - New Quay Central Park,-37.81472791168905,144.93868934270515,22.639867318838355
253,85,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,-37.82337609495653,144.9798517032086,12.107832017818243
254,85,Drinking Fountain - Leaf Type - Dog Bowl  - Kings Domain,-37.824245337341495,144.97698410547824,16.950879130484168
