toilet_id,poi_id,name,female,male,wheelchair,lat,lon,distance
2,194,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Male)",no,yes,no,-37.840147692965054,144.98138308753738,7.737098585644348
3,194,"Public Toilet - Toilet 44 - Fawkner Park, Opposite 150W Toorak Road",yes,yes,yes,-37.83825284124979,144.9843892199417,24.215890185799232
1,195,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,17.833373388672623
2,195,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,26.344917019312955
3,195,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,44.03559928227639
1,196,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,30.669440646524492
2,196,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,63.28349745304169
3,196,"Public Toilet - Toilet 120 - Royal Park, Wetland (off Oak Street)",yes,yes,yes,-37.78303248417686,144.94185635299425,68.33870949979635
1,197,"Public Toilet - Toilet 173 - JJ Holland Park, Skate Park (113 Kensington Road)",yes,yes,yes,-37.798064023886866,144.92110584392117,14.911422525123857
2,197,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,19.867156726590547
3,197,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,50.24076394070566
1,198,"Public Toilet - Toilet 120 - Royal Park, Wetland (off Oak Street)",yes,yes,yes,-37.78303248417686,144.94185635299425,31.558748316033956
2,198,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,34.10493992404659
3,198,Public Toilet - Royal Park Brens Pavilion,yes,yes,no,-37.78622124839705,144.95500087587342,56.21150038010558
1,199,Public Toilet - Toilet 182 - Docklands Park South - 25 Harbour Esplanade,yes,yes,yes,-37.82175860330799,144.9473834186781,15.161577490138173
2,199,Public Toilet - Toilet 181 - Point Park (Point Park Crescent),yes,yes,yes,-37.82331083443533,144.94182760665478,28.278000696343472
3,199,"Public Toilet - Saint Mangos Lane, The Palladio (New Quay)",yes,yes,yes,-37.81435831108069,144.94168216712015,45.718370728242725
1,200,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,20.156593220202705
2,200,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,25.482578073765183
3,200,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,26.356160409323955
1,201,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,19.385749740528485
2,201,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,25.44981134091391
3,201,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,25.5524643343907
1,202,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,18.77988338332449
2,202,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,24.923463418603674
3,202,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,25.433073881043676
1,203,Public Toilet - Toilet 105 -Sturt Street Reserve (280 Sturt Street),yes,yes,no,-37.830132537548096,144.96501222835187,1.376725505716874
2,203,Public Toilet - Toilet 110 - Queen Victoria Gardens (Linlithgow Avenue),yes,yes,yes,-37.82294828867767,144.97098568179825,58.01940220568177
3,203,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,61.71954371838016
1,204,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,11.163793291361149
2,204,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,11.526919657587229
3,204,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,25.264439068090955
1,205,Public Toilet - Newmarket Reserve (26 Smithfield Road),yes,yes,no,-37.78848882114304,144.92356372197432,16.938835715233065
2,205,Public Toilet - Toilet 177 - Bellair Street (Opposite 180 Bellair Street),yes,yes,yes,-37.79373229128235,144.93035186163308,42.178160040080805
3,205,"Public Toilet - Toilet 162 - JJ Holland Park (Opposite, 48 Altona Street)",yes,yes,yes,-37.798125461506075,144.92642466756246,61.101227761117165
1,206,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,2.962311905550584
2,206,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,41.99362569847291
3,206,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,43.048173837708255
1,207,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Female)",yes,no,no,-37.84001779326322,144.9812270146221,6.007901381738865
2,207,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Male)",no,yes,no,-37.840147692965054,144.98138308753738,7.243187566211585
3,207,"Public Toilet - Toilet 44 - Fawkner Park, Opposite 150W Toorak Road",yes,yes,yes,-37.83825284124979,144.9843892199417,23.95386168839101
1,208,"Public Toilet - Toilet 120 - Royal Park, Wetland (off Oak Street)",yes,yes,yes,-37.78303248417686,144.94185635299425,25.93292320230036
2,208,Public Toilet - Toilet 131 - Royal Park (Flemington Rd - Near North Park Tennis Club),yes,yes,yes,-37.790174410412384,144.94366905096862,72.33729162673018
3,208,Public Toilet - Royal Park Golf Course Club House,yes,yes,no,-37.78187131786685,144.95614252894822,104.61508744748951
1,209,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,4.582847627660189
2,209,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,41.46179032378057
3,209,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,42.69380512762833
1,210,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,16.248035272953892
2,210,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,22.318272756159264
3,210,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,25.460853891120344
1,211,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,0.929804765450588
2,211,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,40.86042506411175
3,211,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,46.0949122783191
1,212,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,7.274227457782253
2,212,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,39.94773800977627
3,212,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,52.82599805166079
1,213,Public Toilet - Toilet 3 - Flinders Street (399 Flinders Street),yes,yes,yes,-37.81940611413847,144.96127683121782,10.15237651096814
2,213,Public Toilet - Toilet 4 - Market Street (Opposite 74 Market Street),yes,yes,yes,-37.81746989209639,144.96025433528794,17.795539708986286
3,213,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,27.291014509955396
1,214,Public Toilet - Toilet 107 - Alexandra Park,yes,yes,yes,-37.82764304616528,144.98181166075952,3.8363831964631294
2,214,Public Toilet - Toilet 103 - Kings Domain South (Opposite 169 Domain Road),yes,yes,yes,-37.83393826633729,144.98178404635058,40.11513153032595
3,214,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,49.38678645228702
1,215,Public Toilet - Toilet 154 - Flagstaff Gardens (cnr William & Dudley),yes,yes,yes,-37.80891324235132,144.95504018635694,4.1295032560969025
2,215,Public Toilet - Queen Victoria Market (465 Queen Street),yes,yes,yes,-37.807831221471965,144.95795526595654,21.987433811078617
3,215,Public Toilet - Queen Victoria Market (153 Victoria Street),yes,yes,no,-37.80612149907781,144.95653844268273,24.097715926616303
1,216,Public Toilet - Royal Park Golf Course Club House,yes,yes,no,-37.78187131786685,144.95614252894822,3.218284758121509
2,216,Public Toilet - Royal Park Brens Pavilion,yes,yes,no,-37.78622124839705,144.95500087587342,28.842911323854644
3,216,Public Toilet - Toilet 127 - Princes Park Royal Parade (near Park Street),yes,yes,yes,-37.7789496090064,144.96046591899102,31.190007714760164
1,217,Public Toilet - Toilet 109 - Kings Domain Myer Music Bowl Rear of,yes,yes,yes,-37.82289159858857,144.975280957334,17.329835917479752
2,217,Public Toilet - Toilet 111 - Birrarung Marr Speakers Corner,yes,yes,yes,-37.82100477977538,144.97593322373976,23.423821317628278
3,217,Public Toilet - Toilet 106 - Kings Domain Government House Drive,yes,yes,no,-37.82691574923447,144.9746477838788,25.434264495342138
1,218,Public Toilet - Toilet 105 -Sturt Street Reserve (280 Sturt Street),yes,yes,no,-37.830132537548096,144.96501222835187,3.103934151060014
2,218,Public Toilet - Toilet 110 - Queen Victoria Gardens (Linlithgow Avenue),yes,yes,yes,-37.82294828867767,144.97098568179825,57.238670375192534
3,218,Public Toilet - Toilet 172 - Southbank Promenade (opposite Esso House),yes,yes,yes,-37.820342128586276,144.96421972799456,59.540630957595276
1,219,"Public Toilet - Toilet 44 - Fawkner Park, Opposite 150W Toorak Road",yes,yes,yes,-37.83825284124979,144.9843892199417,16.343544251746508
2,219,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Male)",no,yes,no,-37.840147692965054,144.98138308753738,16.628281137437153
3,219,"Public Toilet - Toilet 102 - Fawkner Park, North Pavilion (Female)",yes,no,no,-37.84001779326322,144.9812270146221,17.79362592949171
